Generator Learning Rate: 2.5e-05
Length of dataset: 5058
Labeled dataset size: 723
Length of dataset: 258
Unlabeled dataset size: 37
Let's go!
Generator Learning Rate: 2.5e-05
2024-07-29 22:48:48.761135 Epoch [001/050], Step [0010/0723], Gen Loss: 2.4780
2024-07-29 23:00:59.943307 Epoch [002/050], Step [0340/0723], Gen Loss: 1.6334
2024-07-29 23:01:06.852728 Epoch [002/050], Step [0350/0723], Gen Loss: 1.6454
2024-07-29 23:01:13.806411 Epoch [002/050], Step [0360/0723], Gen Loss: 1.6600
2024-07-29 23:01:20.753133 Epoch [002/050], Step [0370/0723], Gen Loss: 1.6620
2024-07-29 23:01:27.697735 Epoch [002/050], Step [0380/0723], Gen Loss: 1.6493
2024-07-29 23:01:34.602385 Epoch [002/050], Step [0390/0723], Gen Loss: 1.6321
2024-07-29 23:01:41.543750 Epoch [002/050], Step [0400/0723], Gen Loss: 1.6199
2024-07-29 23:01:48.481935 Epoch [002/050], Step [0410/0723], Gen Loss: 1.6231
2024-07-29 23:01:55.425942 Epoch [002/050], Step [0420/0723], Gen Loss: 1.6299
2024-07-29 23:02:02.326051 Epoch [002/050], Step [0430/0723], Gen Loss: 1.6434
2024-07-29 23:02:09.270084 Epoch [002/050], Step [0440/0723], Gen Loss: 1.6445
2024-07-29 23:02:16.214939 Epoch [002/050], Step [0450/0723], Gen Loss: 1.6277
2024-07-29 23:02:23.154691 Epoch [002/050], Step [0460/0723], Gen Loss: 1.6188
2024-07-29 23:02:30.057548 Epoch [002/050], Step [0470/0723], Gen Loss: 1.6191
2024-07-29 23:02:37.004919 Epoch [002/050], Step [0480/0723], Gen Loss: 1.6226
2024-07-29 23:02:43.950718 Epoch [002/050], Step [0490/0723], Gen Loss: 1.6384
2024-07-29 23:02:50.853787 Epoch [002/050], Step [0500/0723], Gen Loss: 1.6313
2024-07-29 23:02:57.803902 Epoch [002/050], Step [0510/0723], Gen Loss: 1.6245
2024-07-29 23:03:04.746790 Epoch [002/050], Step [0520/0723], Gen Loss: 1.6330
2024-07-29 23:03:11.687128 Epoch [002/050], Step [0530/0723], Gen Loss: 1.6206
2024-07-29 23:03:18.589804 Epoch [002/050], Step [0540/0723], Gen Loss: 1.6387
2024-07-29 23:03:25.539722 Epoch [002/050], Step [0550/0723], Gen Loss: 1.6357
2024-07-29 23:03:32.488466 Epoch [002/050], Step [0560/0723], Gen Loss: 1.6269
2024-07-29 23:03:39.431123 Epoch [002/050], Step [0570/0723], Gen Loss: 1.6430
2024-07-29 23:03:46.326769 Epoch [002/050], Step [0580/0723], Gen Loss: 1.6268
2024-07-29 23:03:53.271428 Epoch [002/050], Step [0590/0723], Gen Loss: 1.6164
2024-07-29 23:04:00.215430 Epoch [002/050], Step [0600/0723], Gen Loss: 1.6107
2024-07-29 23:04:07.119126 Epoch [002/050], Step [0610/0723], Gen Loss: 1.6021
2024-07-29 23:04:14.061610 Epoch [002/050], Step [0620/0723], Gen Loss: 1.6080
2024-07-29 23:04:21.004881 Epoch [002/050], Step [0630/0723], Gen Loss: 1.6277
2024-07-29 23:04:27.942815 Epoch [002/050], Step [0640/0723], Gen Loss: 1.6235
2024-07-29 23:04:34.844124 Epoch [002/050], Step [0650/0723], Gen Loss: 1.6149
2024-07-29 23:04:41.788164 Epoch [002/050], Step [0660/0723], Gen Loss: 1.6118
2024-07-29 23:04:48.735930 Epoch [002/050], Step [0670/0723], Gen Loss: 1.6091
2024-07-29 23:04:55.677067 Epoch [002/050], Step [0680/0723], Gen Loss: 1.6104
2024-07-29 23:05:02.579121 Epoch [002/050], Step [0690/0723], Gen Loss: 1.6138
2024-07-29 23:05:09.526348 Epoch [002/050], Step [0700/0723], Gen Loss: 1.6027
2024-07-29 23:05:16.449728 Epoch [002/050], Step [0710/0723], Gen Loss: 1.6112
2024-07-29 23:05:23.334574 Epoch [002/050], Step [0720/0723], Gen Loss: 1.6164
2024-07-29 23:05:25.285513 Epoch [002/050], Step [0723/0723], Gen Loss: 1.6108
Generator Learning Rate: 2.5000000000000004e-07
2024-07-29 23:05:33.094282 Epoch [003/050], Step [0010/0723], Gen Loss: 1.5820
2024-07-29 23:05:40.038617 Epoch [003/050], Step [0020/0723], Gen Loss: 1.5939
2024-07-29 23:05:46.983072 Epoch [003/050], Step [0030/0723], Gen Loss: 1.6112
2024-07-29 23:05:53.884733 Epoch [003/050], Step [0040/0723], Gen Loss: 1.6033
2024-07-29 23:06:00.829629 Epoch [003/050], Step [0050/0723], Gen Loss: 1.6051
2024-07-29 23:06:07.774664 Epoch [003/050], Step [0060/0723], Gen Loss: 1.6141
2024-07-29 23:06:14.712281 Epoch [003/050], Step [0070/0723], Gen Loss: 1.6007
2024-07-29 23:06:21.607982 Epoch [003/050], Step [0080/0723], Gen Loss: 1.6126
2024-07-29 23:06:28.549132 Epoch [003/050], Step [0090/0723], Gen Loss: 1.6129
2024-07-29 23:06:35.492423 Epoch [003/050], Step [0100/0723], Gen Loss: 1.6054
2024-07-29 23:06:42.389981 Epoch [003/050], Step [0110/0723], Gen Loss: 1.6143
2024-07-29 23:06:49.335172 Epoch [003/050], Step [0120/0723], Gen Loss: 1.6098
2024-07-29 23:06:56.275608 Epoch [003/050], Step [0130/0723], Gen Loss: 1.6105
2024-07-29 23:07:03.219609 Epoch [003/050], Step [0140/0723], Gen Loss: 1.6006
2024-07-29 23:07:10.116396 Epoch [003/050], Step [0150/0723], Gen Loss: 1.6005
2024-07-29 23:07:17.056167 Epoch [003/050], Step [0160/0723], Gen Loss: 1.6061
2024-07-29 23:07:23.997782 Epoch [003/050], Step [0170/0723], Gen Loss: 1.6054
2024-07-29 23:07:30.946599 Epoch [003/050], Step [0180/0723], Gen Loss: 1.6152
2024-07-29 23:07:37.852377 Epoch [003/050], Step [0190/0723], Gen Loss: 1.6044
2024-07-29 23:07:44.796844 Epoch [003/050], Step [0200/0723], Gen Loss: 1.6001
2024-07-29 23:07:51.738546 Epoch [003/050], Step [0210/0723], Gen Loss: 1.5986
2024-07-29 23:07:58.638992 Epoch [003/050], Step [0220/0723], Gen Loss: 1.5976
2024-07-29 23:08:05.583491 Epoch [003/050], Step [0230/0723], Gen Loss: 1.6056
2024-07-29 23:08:12.526005 Epoch [003/050], Step [0240/0723], Gen Loss: 1.6090
2024-07-29 23:08:19.470934 Epoch [003/050], Step [0250/0723], Gen Loss: 1.6270
2024-07-29 23:08:26.371449 Epoch [003/050], Step [0260/0723], Gen Loss: 1.6205
2024-07-29 23:08:33.321441 Epoch [003/050], Step [0270/0723], Gen Loss: 1.6275
2024-07-29 23:08:40.265207 Epoch [003/050], Step [0280/0723], Gen Loss: 1.6206
2024-07-29 23:08:47.202349 Epoch [003/050], Step [0290/0723], Gen Loss: 1.6103
2024-07-29 23:08:54.098919 Epoch [003/050], Step [0300/0723], Gen Loss: 1.6268
2024-07-29 23:09:01.042800 Epoch [003/050], Step [0310/0723], Gen Loss: 1.6223
2024-07-29 23:09:07.988336 Epoch [003/050], Step [0320/0723], Gen Loss: 1.6316
2024-07-29 23:09:14.893365 Epoch [003/050], Step [0330/0723], Gen Loss: 1.6336
2024-07-29 23:09:21.829491 Epoch [003/050], Step [0340/0723], Gen Loss: 1.6269
2024-07-29 23:09:28.771816 Epoch [003/050], Step [0350/0723], Gen Loss: 1.6227
2024-07-29 23:09:35.718447 Epoch [003/050], Step [0360/0723], Gen Loss: 1.6131
2024-07-29 23:09:42.615611 Epoch [003/050], Step [0370/0723], Gen Loss: 1.6044
2024-07-29 23:09:49.557413 Epoch [003/050], Step [0380/0723], Gen Loss: 1.6111
2024-07-29 23:09:56.498294 Epoch [003/050], Step [0390/0723], Gen Loss: 1.6109
2024-07-29 23:10:03.439769 Epoch [003/050], Step [0400/0723], Gen Loss: 1.6171
2024-07-29 23:10:10.342022 Epoch [003/050], Step [0410/0723], Gen Loss: 1.6206
2024-07-29 23:10:17.288288 Epoch [003/050], Step [0420/0723], Gen Loss: 1.6165
2024-07-29 23:10:24.236729 Epoch [003/050], Step [0430/0723], Gen Loss: 1.6151
2024-07-29 23:10:31.177848 Epoch [003/050], Step [0440/0723], Gen Loss: 1.6098
2024-07-29 23:10:38.075875 Epoch [003/050], Step [0450/0723], Gen Loss: 1.6186
2024-07-29 23:10:45.022628 Epoch [003/050], Step [0460/0723], Gen Loss: 1.6145
2024-07-29 23:10:51.967444 Epoch [003/050], Step [0470/0723], Gen Loss: 1.6216
2024-07-29 23:10:58.869211 Epoch [003/050], Step [0480/0723], Gen Loss: 1.6297
2024-07-29 23:11:05.819852 Epoch [003/050], Step [0490/0723], Gen Loss: 1.6365
2024-07-29 23:11:12.765021 Epoch [003/050], Step [0500/0723], Gen Loss: 1.6443
2024-07-29 23:11:19.708851 Epoch [003/050], Step [0510/0723], Gen Loss: 1.6424
2024-07-29 23:11:26.609346 Epoch [003/050], Step [0520/0723], Gen Loss: 1.6307
2024-07-29 23:11:33.552755 Epoch [003/050], Step [0530/0723], Gen Loss: 1.6117
2024-07-29 23:11:40.493873 Epoch [003/050], Step [0540/0723], Gen Loss: 1.6058
2024-07-29 23:11:47.438689 Epoch [003/050], Step [0550/0723], Gen Loss: 1.6107
2024-07-29 23:11:54.340562 Epoch [003/050], Step [0560/0723], Gen Loss: 1.6222
2024-07-29 23:12:01.281291 Epoch [003/050], Step [0570/0723], Gen Loss: 1.6219
2024-07-29 23:12:08.230833 Epoch [003/050], Step [0580/0723], Gen Loss: 1.6170
2024-07-29 23:12:15.128911 Epoch [003/050], Step [0590/0723], Gen Loss: 1.6050
2024-07-29 23:12:22.068609 Epoch [003/050], Step [0600/0723], Gen Loss: 1.5944
2024-07-29 23:12:29.013266 Epoch [003/050], Step [0610/0723], Gen Loss: 1.5972
2024-07-29 23:12:35.959842 Epoch [003/050], Step [0620/0723], Gen Loss: 1.6001
2024-07-29 23:12:42.858200 Epoch [003/050], Step [0630/0723], Gen Loss: 1.6071
2024-07-29 23:12:49.799934 Epoch [003/050], Step [0640/0723], Gen Loss: 1.6181
2024-07-29 23:12:56.752080 Epoch [003/050], Step [0650/0723], Gen Loss: 1.6339
2024-07-29 23:13:03.692301 Epoch [003/050], Step [0660/0723], Gen Loss: 1.6279
2024-07-29 23:13:10.587721 Epoch [003/050], Step [0670/0723], Gen Loss: 1.6278
2024-07-29 23:13:17.521763 Epoch [003/050], Step [0680/0723], Gen Loss: 1.6331
2024-07-29 23:13:24.457642 Epoch [003/050], Step [0690/0723], Gen Loss: 1.6180
2024-07-29 23:13:31.368610 Epoch [003/050], Step [0700/0723], Gen Loss: 1.6270
2024-07-29 23:13:38.283822 Epoch [003/050], Step [0710/0723], Gen Loss: 1.6173
2024-07-29 23:13:45.196737 Epoch [003/050], Step [0720/0723], Gen Loss: 1.6060
2024-07-29 23:13:47.152631 Epoch [003/050], Step [0723/0723], Gen Loss: 1.6034
Generator Learning Rate: 2.5000000000000005e-08
2024-07-29 23:13:54.980058 Epoch [004/050], Step [0010/0723], Gen Loss: 1.6340
2024-07-29 23:14:01.878312 Epoch [004/050], Step [0020/0723], Gen Loss: 1.6454
2024-07-29 23:14:08.818689 Epoch [004/050], Step [0030/0723], Gen Loss: 1.6466
2024-07-29 23:14:15.758283 Epoch [004/050], Step [0040/0723], Gen Loss: 1.6439
2024-07-29 23:14:22.696301 Epoch [004/050], Step [0050/0723], Gen Loss: 1.6285
2024-07-29 23:14:29.589372 Epoch [004/050], Step [0060/0723], Gen Loss: 1.6253
2024-07-29 23:14:36.524484 Epoch [004/050], Step [0070/0723], Gen Loss: 1.6159
2024-07-29 23:14:43.460657 Epoch [004/050], Step [0080/0723], Gen Loss: 1.5995
2024-07-29 23:14:50.357726 Epoch [004/050], Step [0090/0723], Gen Loss: 1.6103
2024-07-29 23:14:57.299173 Epoch [004/050], Step [0100/0723], Gen Loss: 1.6030
2024-07-29 23:15:04.241006 Epoch [004/050], Step [0110/0723], Gen Loss: 1.6073
2024-07-29 23:15:11.181320 Epoch [004/050], Step [0120/0723], Gen Loss: 1.6271
2024-07-29 23:15:18.080517 Epoch [004/050], Step [0130/0723], Gen Loss: 1.6288
2024-07-29 23:15:25.018707 Epoch [004/050], Step [0140/0723], Gen Loss: 1.6235
2024-07-29 23:15:31.958963 Epoch [004/050], Step [0150/0723], Gen Loss: 1.6333
2024-07-29 23:15:38.897882 Epoch [004/050], Step [0160/0723], Gen Loss: 1.6253
2024-07-29 23:15:45.799122 Epoch [004/050], Step [0170/0723], Gen Loss: 1.6299
2024-07-29 23:15:52.745168 Epoch [004/050], Step [0180/0723], Gen Loss: 1.6430
2024-07-29 23:15:59.686226 Epoch [004/050], Step [0190/0723], Gen Loss: 1.6302
2024-07-29 23:16:06.583074 Epoch [004/050], Step [0200/0723], Gen Loss: 1.6328
2024-07-29 23:16:13.523921 Epoch [004/050], Step [0210/0723], Gen Loss: 1.6413
2024-07-29 23:16:20.461589 Epoch [004/050], Step [0220/0723], Gen Loss: 1.6406
2024-07-29 23:16:27.396533 Epoch [004/050], Step [0230/0723], Gen Loss: 1.6436
2024-07-29 23:16:34.295000 Epoch [004/050], Step [0240/0723], Gen Loss: 1.6373
2024-07-29 23:16:41.233186 Epoch [004/050], Step [0250/0723], Gen Loss: 1.6152
2024-07-29 23:16:48.173272 Epoch [004/050], Step [0260/0723], Gen Loss: 1.6033
2024-07-29 23:16:55.113521 Epoch [004/050], Step [0270/0723], Gen Loss: 1.5941
2024-07-29 23:17:02.013985 Epoch [004/050], Step [0280/0723], Gen Loss: 1.5914
2024-07-29 23:17:08.957805 Epoch [004/050], Step [0290/0723], Gen Loss: 1.6076
2024-07-29 23:17:15.898379 Epoch [004/050], Step [0300/0723], Gen Loss: 1.6023
2024-07-29 23:17:22.805163 Epoch [004/050], Step [0310/0723], Gen Loss: 1.6110
2024-07-29 23:17:29.734438 Epoch [004/050], Step [0320/0723], Gen Loss: 1.6146
2024-07-29 23:17:36.674236 Epoch [004/050], Step [0330/0723], Gen Loss: 1.6037
2024-07-29 23:17:43.612770 Epoch [004/050], Step [0340/0723], Gen Loss: 1.6102
2024-07-29 23:17:50.510670 Epoch [004/050], Step [0350/0723], Gen Loss: 1.6185
2024-07-29 23:17:57.474733 Epoch [004/050], Step [0360/0723], Gen Loss: 1.6079
2024-07-29 23:18:04.415379 Epoch [004/050], Step [0370/0723], Gen Loss: 1.6115
2024-07-29 23:18:11.355729 Epoch [004/050], Step [0380/0723], Gen Loss: 1.6143
2024-07-29 23:18:18.256472 Epoch [004/050], Step [0390/0723], Gen Loss: 1.6036
2024-07-29 23:18:25.197578 Epoch [004/050], Step [0400/0723], Gen Loss: 1.6146
2024-07-29 23:18:32.144028 Epoch [004/050], Step [0410/0723], Gen Loss: 1.6186
2024-07-29 23:18:39.085878 Epoch [004/050], Step [0420/0723], Gen Loss: 1.6230
2024-07-29 23:18:45.983721 Epoch [004/050], Step [0430/0723], Gen Loss: 1.6339
2024-07-29 23:18:52.927590 Epoch [004/050], Step [0440/0723], Gen Loss: 1.6310
2024-07-29 23:18:59.866706 Epoch [004/050], Step [0450/0723], Gen Loss: 1.6277
2024-07-29 23:19:06.762602 Epoch [004/050], Step [0460/0723], Gen Loss: 1.6298
2024-07-29 23:19:13.704718 Epoch [004/050], Step [0470/0723], Gen Loss: 1.6112
2024-07-29 23:19:20.649349 Epoch [004/050], Step [0480/0723], Gen Loss: 1.6282
2024-07-29 23:19:27.592720 Epoch [004/050], Step [0490/0723], Gen Loss: 1.6311
2024-07-29 23:19:34.491326 Epoch [004/050], Step [0500/0723], Gen Loss: 1.6271
2024-07-29 23:19:41.430279 Epoch [004/050], Step [0510/0723], Gen Loss: 1.6321
2024-07-29 23:19:48.377216 Epoch [004/050], Step [0520/0723], Gen Loss: 1.6347
2024-07-29 23:19:55.316772 Epoch [004/050], Step [0530/0723], Gen Loss: 1.6199
2024-07-29 23:20:02.215379 Epoch [004/050], Step [0540/0723], Gen Loss: 1.6129
2024-07-29 23:20:09.153263 Epoch [004/050], Step [0550/0723], Gen Loss: 1.6139
2024-07-29 23:20:16.093958 Epoch [004/050], Step [0560/0723], Gen Loss: 1.6042
2024-07-29 23:20:22.991476 Epoch [004/050], Step [0570/0723], Gen Loss: 1.6130
2024-07-29 23:20:29.934460 Epoch [004/050], Step [0580/0723], Gen Loss: 1.6312
2024-07-29 23:20:36.879253 Epoch [004/050], Step [0590/0723], Gen Loss: 1.6348
2024-07-29 23:20:43.820608 Epoch [004/050], Step [0600/0723], Gen Loss: 1.6332
2024-07-29 23:20:50.716476 Epoch [004/050], Step [0610/0723], Gen Loss: 1.6209
2024-07-29 23:20:57.654595 Epoch [004/050], Step [0620/0723], Gen Loss: 1.6041
2024-07-29 23:21:04.599347 Epoch [004/050], Step [0630/0723], Gen Loss: 1.6098
2024-07-29 23:21:11.540482 Epoch [004/050], Step [0640/0723], Gen Loss: 1.6149
2024-07-29 23:21:18.437752 Epoch [004/050], Step [0650/0723], Gen Loss: 1.6333
2024-07-29 23:21:25.377834 Epoch [004/050], Step [0660/0723], Gen Loss: 1.6337
2024-07-29 23:21:32.319070 Epoch [004/050], Step [0670/0723], Gen Loss: 1.6390
2024-07-29 23:21:39.221199 Epoch [004/050], Step [0680/0723], Gen Loss: 1.6277
2024-07-29 23:21:46.158355 Epoch [004/050], Step [0690/0723], Gen Loss: 1.6192
2024-07-29 23:21:53.097773 Epoch [004/050], Step [0700/0723], Gen Loss: 1.6305
2024-07-29 23:22:00.017253 Epoch [004/050], Step [0710/0723], Gen Loss: 1.6234
2024-07-29 23:22:06.899969 Epoch [004/050], Step [0720/0723], Gen Loss: 1.6207
